Id,Predicted
1,0.0007918148196203901
2,0.0007918148196203901
3,0.0007918148196203901
4,0.9983592392200005
5,0.0007918148196203901
6,0.0007918148196203901
7,0.0007918148196203901
8,0.9983592392200005
9,0.0007918148196203901
10,0.9992523586251005
11,0.0007785349277327709
12,0.9957674992013492
13,0.0007918148196203901
14,0.0007918148196203901
15,0.9985769413277971
16,0.0007918148196203901
17,0.0007785349277327709
18,0.9983592392200005
19,0.9993387462597244
20,0.9991615326051385
21,0.9993387462597244
22,0.0007918148196203901
23,0.0007918148196203901
24,0.0007918148196203901
25,0.0007918148196203901
26,0.9829077443111665
27,0.999076777176001
28,0.9983592392200005
29,0.0007918148196203901
30,0.0007918148196203901
31,0.0007785349277327709
32,0.0007918148196203901
33,0.0007918148196203901
34,0.9830498738296596
35,0.0007918148196203901
36,0.9834539229415811
37,0.0007918148196203901
38,0.0007918148196203901
39,0.0007918148196203901
40,0.0007918148196203901
41,0.0007918148196203901
42,0.9493014668310421
43,0.0007785349277327709
44,0.9991117016317483
45,0.0007918148196203901
46,0.9992523586251005
47,0.0007918148196203901
48,0.9983592392200005
49,0.9984653103842682
50,0.9988569320214518
51,0.993210549054325
52,0.0007918148196203901
53,0.0007918148196203901
54,0.0007918148196203901
55,0.0007918148196203901
56,0.9990634938586277
57,0.0007918148196203901
58,0.9983592392200005
59,0.9992314727209423
60,0.0007918148196203901
61,0.9959763559501411
62,0.0007918148196203901
63,0.0007918148196203901
64,0.0007918148196203901
65,0.0007918148196203901
66,0.0007918148196203901
67,0.0007918148196203901
68,0.0007918148196203901
69,0.0007918148196203901
70,0.0007918148196203901
71,0.0007918148196203901
72,0.9834539229415811
73,0.0007918148196203901
74,0.9989277670324778
75,0.0007918148196203901
76,0.9983592392200005
77,0.0007918148196203901
78,0.9989153744568924
79,0.0007918148196203901
80,0.9983592392200005
81,0.0007918148196203901
82,0.9983592392200005
83,0.998019635002473
84,0.0007918148196203901
85,0.0007918148196203901
86,0.9988719367301168
87,0.0007785349277327709
88,0.0007918148196203901
89,0.0007918148196203901
90,0.9983592392200005
91,0.0007918148196203901
92,0.0007918148196203901
93,0.0007918148196203901
94,0.9983592392200005
95,0.0007918148196203901
96,0.9990286981668873
97,0.0007918148196203901
98,0.0007918148196203901
99,0.0007918148196203901
100,0.0007918148196203901
101,0.0007918148196203901
102,0.993806464877923
103,0.993806464877923
104,0.0007918148196203901
105,0.0007918148196203901
106,0.9983592392200005
107,0.0007918148196203901
108,0.0007785349277327709
109,0.0007918148196203901
110,0.0007918148196203901
111,0.0007918148196203901
112,0.0007918148196203901
113,0.0007918148196203901
114,0.0007918148196203901
115,0.990743675326775
116,0.0007918148196203901
117,0.9938008257461144
118,0.9983592392200005
119,0.981896375920686
120,0.9832080441252565
121,0.0007918148196203901
122,0.0007918148196203901
123,0.0007918148196203901
124,0.9993387462597244
125,0.0007918148196203901
126,0.0007918148196203901
127,0.0007918148196203901
128,0.0007918148196203901
129,0.0007918148196203901
